formula,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill
Al4SiC4,3,1.1233333333333333,1.1077777777777778,0.27145697428669774,0.3119037521692933,0.6599999999999999,0.5055555555555555,1.0683495476187184,0.9330831805973019,22.35966666666667,20.450888888888887,7.331479174688344,7.556038562992654,16.075,8.871333333333332,1.0388303318872532,0.9504674743296895,3.666666666666666,3.5555555555555554,0.4714045207910317,0.49690399499995325,1,1.3333333333333333,1.0900596587107838,0.9743147528693494,2.02,2.06,0.39302247603243584,0.4467164151400253,0.9399999999999997,0.922222222222222,1.0800435496198266,0.9295011680645388,8.465933333333334,8.570677777777778,2.1647393227720415,2.4908317592401756,5.274500000000001,4.098833333333333,1.0659936353628008,0.9147779777485845,1,0,0.0,0
Al7(CN)3,3,0.9666666666666666,1.1092307692307692,0.328870119584549,0.3472853302282087,0.73,0.6084615384615384,1.0438310383137765,0.8273545517729537,17.666666666666668,20.532923076923076,6.637146994170178,6.998717942611824,14.971,11.757,1.031805632491321,0.8061266654592555,4.0,3.6923076923076925,0.816496580927726,0.8213137116947162,2,0.6923076923076923,1.0775563270668007,1.0717300941124526,2.4000000000000004,2.1569230769230767,0.5933520596295816,0.6137449309254508,1.43,0.2784615384615384,1.0666057564470612,1.0860375758478054,10.5934,9.175676923076924,3.5215455820799293,3.620478689377509,8.548300000000001,0.7554923076923075,1.039859604305042,1.0926556462859627,1,0,0.0,0
Sm12(OsC3)5,3,1.3033333333333332,1.2453125,0.42129430198958173,0.47189103863471493,1.03,0.46562500000000007,1.0441147624498321,0.9906804272903253,117.53366666666666,91.73859375,76.37049652989185,76.05256300162547,178.219,50.754843750000006,0.8114991938127761,0.8355920414504724,6.666666666666666,6.125,1.8856180831641267,1.996089927833914,4,1.75,1.0549201679861442,1.0363122190325798,1.9733333333333334,1.9778125,0.5857379011886535,0.6370966095057718,1.38,0.8515625,1.0510832994376278,0.9425170183966605,8.447400000000002,8.713121875,2.292976576417649,2.566343848470814,5.616600000000001,3.9597968750000003,1.0610827377812095,0.9331124505800459,4,0.9375,0.11278195488721804,1.875
Pr12(OsC3)5,3,1.3133333333333335,1.2565625,0.4331538089665405,0.48515209841218865,1.06,0.47687500000000005,1.0420374152722085,0.987260065965609,114.38299999999998,88.19409375,75.13625271908806,73.41229000623778,178.219,47.21034374999999,0.8098632422256947,0.8491083776460178,5.666666666666667,5.0,1.699673171197595,1.3693063937629153,4,0.625,1.0551016181686426,1.0821955300387671,1.9600000000000002,1.9628125,0.604041941148681,0.6561261043760948,1.42,0.8515625,1.0471094517635713,0.9381091308545553,8.390500000000001,8.649109375,2.3628960747354086,2.643087743099841,5.787300000000001,3.9597968750000003,1.0580124179614336,0.9294592726578326,4,0.9375,0.13043478260869565,1.875
Pr12(ReC3)5,3,1.3233333333333335,1.2612500000000002,0.4339994879669279,0.486079661681087,1.06,0.4721875,1.0422577660998686,0.9902165808545969,113.042,87.56549999999999,73.79452134587409,72.54805139095743,174.196,47.21034374999999,0.8124157462087476,0.8473455188751913,5.333333333333334,4.84375,1.247219128924647,1.0340870067358936,3,0.78125,1.0717300941124526,1.0707894419593655,1.8599999999999999,1.9159375,0.5804021594262608,0.6481746455190529,1.42,0.8984375,1.0481016124881468,0.9169808261025586,8.188933333333335,8.554625000000001,2.3759854044632145,2.6596946259157277,5.787300000000001,4.054281250000001,1.056546842914022,0.9186048224367498,4,0.78125,0.1111111111111111,0.78125
Dy12(ReC3)5,3,1.3033333333333335,1.2387500000000002,0.4109609335312651,0.4599167723621308,1.0,0.4496875,1.0462295370013388,0.9970096762621371,120.23933333333332,95.6625,77.13855311206078,78.97035659426264,174.196,55.30734375,0.8138553369486481,0.8159991382384663,7.666666666666666,7.46875,3.2998316455372216,3.6570511942684094,8,3.40625,1.005692986132508,0.933572459779211,1.89,1.9496875,0.5430162674051917,0.6074356158011727,1.3299999999999998,0.8984375,1.0563251852386015,0.9267056441718682,8.344233333333333,8.729337500000002,2.202265635405704,2.4592789153720958,5.321400000000001,4.054281250000001,1.0642342099194704,0.9281638567512521,4,0.78125,0.08090614886731391,0.78125
Nd12(ReC3)5,3,1.32,1.2575,0.4301162633521314,0.48169622169994236,1.05,0.46843749999999995,1.042930318908108,0.9913508279733139,114.15333333333334,88.81575,74.22963244928238,73.4793024620709,174.196,48.46059375,0.812990235987008,0.8424626751643829,5.666666666666666,5.21875,1.247219128924647,1.1920144451725407,3,1.15625,1.073383620336505,1.0580068875388418,1.8633333333333333,1.9196875,0.576213694927691,0.6436297672915308,1.41,0.8984375,1.0490771997331607,0.918130239870513,8.206266666666668,8.574125,2.35621628369629,2.6371245473289657,5.7353000000000005,4.054281250000001,1.0574790531001346,0.919753956650777,4,0.78125,0.10548523206751055,0.78125
Tb12(ReC3)5,3,1.3066666666666669,1.2425,0.4147556174691576,0.46425343294368865,1.01,0.45343749999999994,1.045578481950723,0.9958798031651105,119.04766666666666,94.321875,76.50147227050964,77.84667387072088,174.196,53.966718750000005,0.8139587114781051,0.8211298544248793,7.333333333333334,7.09375,2.8674417556808756,3.19530294925223,7,3.03125,1.0208880675106418,0.9552244242353389,1.85,1.9046875,0.5930148958219064,0.6618344976984426,1.4499999999999997,0.8984375,1.0450769102093953,0.9134234142897869,8.3192,8.701175000000001,2.2297206745838523,2.491294051918601,5.3965000000000005,4.054281250000001,1.0630929387433665,0.9267314346710365,4,0.78125,0.08417508417508418,0.78125
Nd12(OsC3)5,3,1.31,1.2528125,0.4291852746774987,0.48072363666013973,1.05,0.473125,1.0427338670241402,0.9884008693088255,115.49433333333333,89.44434375,75.54391325285945,74.32214108175023,178.219,48.46059375,0.810568549283351,0.8443344868337035,5.999999999999999,5.375,1.632993161855452,1.4523687548277813,4,1.0,1.0608569471580214,1.0711234740981073,1.9633333333333334,1.9665625,0.599462722406953,0.6513668771082469,1.41,0.8515625,1.0481258656042343,0.9392369053725245,8.407833333333334,8.668609375,2.3415248768460457,2.619671411093309,5.7353000000000005,3.9597968750000003,1.0589693359990846,0.9305961458565472,4,0.9375,0.12396694214876033,1.25
La12(ReC3)5,3,1.29,1.2237500000000001,0.3959797974644666,0.44267475362843994,0.96,0.4346874999999999,1.0487868372951499,1.0015173458718107,112.37433333333334,86.814375,73.5480287944929,72.00018267066672,174.196,46.459218750000005,0.8119996594550604,0.8502820025432791,4.666666666666666,4.09375,1.699673171197595,1.3313380252587996,4,0.78125,1.0346012329101812,1.0652390203776745,1.85,1.9046875,0.5930148958219064,0.6618344976984426,1.4499999999999997,0.8984375,1.0450769102093953,0.9134234142897869,8.223566666666667,8.5935875,2.336574828437748,2.6146452918787575,5.683400000000001,4.054281250000001,1.0583902103566065,0.9208795313076055,4,1.15625,0.18407960199004975,7.53125
Er12(ReC3)5,3,1.3,1.235,0.40718546143004664,0.4555902764546232,0.99,0.4459375,1.046876002077791,0.9981384478868589,121.82566666666665,97.44712499999999,78.03504527810281,80.49959696473252,174.196,57.09196874999999,0.8135379901031754,0.809218398678186,8.333333333333334,8.21875,4.189935029992178,4.594387710838083,10,4.15625,0.9743417807689857,0.8918353841731903,1.8966666666666665,1.9571874999999999,0.5348104544810452,0.5984366840725507,1.3099999999999998,0.8984375,1.0579899387644407,0.928685693923045,8.400500000000001,8.792637500000001,2.1414073939039873,2.387773344790864,5.1526000000000005,4.054281250000001,1.0666703462093472,0.9312405759015825,4,0.78125,0.07507507507507508,0.78125
HfMg14C,3,1.3099999999999998,1.545625,0.3821866908549625,0.20049840242505676,0.8300000000000001,1.3518750000000002,1.0519817109759437,0.3719708020642334,71.60199999999999,33.1731875,75.74769090870032,37.63794683264942,166.479,20.516187499999997,0.5617040170657189,0.7372348737193368,3.333333333333333,2.25,0.9428090415820634,0.6614378277661477,2,1.5,1.0549201679861442,0.6837389058487535,1.7200000000000002,1.386875,0.5869128271444292,0.30032729542117875,1.2499999999999998,1.065,1.0436793780513782,0.572344723365257,8.577200000000001,7.820762500000001,1.9266240785373783,0.9099577928913792,4.435200000000001,6.26385625,1.0742569065873468,0.5088929585745668,4,0.125,0.04,1.5
SrMg14C,3,1.5066666666666666,1.5825,0.5672350091060632,0.24830676591667813,1.38,1.3518750000000002,1.0225582772490598,0.4240325723666999,41.312000000000005,27.4938125,33.12711635503459,15.805923056004788,75.60900000000001,20.516187499999997,0.7908163269016846,0.6183472546474665,2.6666666666666665,2.125,0.9428090415820634,0.4841229182759271,2,1.625,1.0397207708399179,0.5783252866601272,1.6033333333333335,1.365,0.6853385213811412,0.3180801785713784,1.5999999999999999,1.086875,1.011020371858774,0.5337926674587763,8.200466666666667,7.750125000000001,2.305620371083574,1.0215332841493714,5.565400000000001,6.33449375,1.0596315680658726,0.4862608002295069,3,0,0.0,0
Mg14MoC,3,1.2433333333333334,1.533125,0.3487437773240151,0.20538740072117376,0.8300000000000001,1.3518750000000002,1.0566403703670084,0.3519598912194398,44.092,28.0150625,37.0180377383783,17.792815335370445,83.949,20.516187499999997,0.7619839400085959,0.6361804833150775,4.0,2.375,1.632993161855452,1.0532687216470449,4,1.5,1.0114042647073518,0.7534424611802384,2.006666666666667,1.440625,0.5177086267604801,0.3524107821491845,1.2399999999999998,1.01125,1.0634913499358492,0.6472934941116709,8.6663,7.83746875,1.8481162679874885,0.8938356075914842,4.167900000000001,6.24715,1.0767110365837387,0.513969561637117,3,0.3125,0.13157894736842105,0.625
CsMg14C,3,1.6733333333333331,1.61375,0.7692564952963059,0.3343253467806472,1.88,1.3518750000000002,0.989259020475604,0.46167232670053265,56.407000000000004,30.324125,54.324602235083134,26.65218633591577,120.894,20.516187499999997,0.6562075808074432,0.695092115898601,2.333333333333333,2.0625,1.247219128924647,0.5555121510822243,3,1.6875,0.9556998911125343,0.5011468423941993,1.55,1.355,0.7382863039950467,0.3331291041022984,1.7599999999999998,1.096875,0.9875009890289816,0.5139627529536375,7.600133333333334,7.6375625000000005,3.007496616050558,1.3024083556410986,7.3664000000000005,6.44705625,1.0166504242556613,0.4455067465760272,4,0,0.0,0
Mg14CoC,3,1.2066666666666666,1.52625,0.3402286812653448,0.21277555663186504,0.8300000000000001,1.3518750000000002,1.0572794464033026,0.3403392398027249,31.749666666666666,25.700875,19.86598126334452,9.079734810795687,46.922,20.516187499999997,0.9066787769492246,0.5383246734744795,5.0,2.5625,2.943920288775949,1.7309228030157786,7,1.5,0.9276173343271816,0.8203543855967165,1.913333333333333,1.423125,0.5067763039273069,0.3218834950335291,1.2399999999999998,1.02875,1.0632145141474758,0.6253807211833157,8.929166666666667,7.88675625,1.651145001371944,0.8728893436231981,3.6141000000000005,6.1978625,1.0821187860909105,0.5283932248704076,2,0.4375,0.17073170731707318,0.375
Mg14GaC,3,1.1966666666666665,1.524375,0.33924753335711805,0.21531862291729437,0.8300000000000001,1.3518750000000002,1.0571625127846487,0.3370878224052836,35.346333333333334,26.37525,24.82071738599744,11.579513696071178,57.712,20.516187499999997,0.8600354181374583,0.5723556855406331,3.0,2.1875,0.816496580927726,0.5266343608235224,2,1.5625,1.0608569471580214,0.6369840444782822,1.8900000000000001,1.41875,0.5093787065304817,0.31606714081030307,1.2399999999999998,1.033125,1.062403367195364,0.6195645378147394,8.301933333333334,7.769150000000001,2.1972740541154376,0.9852706220881653,5.261000000000001,6.31546875,1.0643187277417188,0.49255279020332476,2,0.625,0.2222222222222222,0.0
Mg14SnC,3,1.26,1.5362500000000001,0.3550586805961328,0.20309711347037904,0.8300000000000001,1.3518750000000002,1.05585723143052,0.35709274232776733,51.675333333333334,29.4369375,47.66564458344769,23.240667402391736,106.699,20.516187499999997,0.6930526093672504,0.6757900126252825,3.333333333333333,2.25,0.9428090415820634,0.6614378277661477,2,1.5,1.0549201679861442,0.6837389058487535,1.94,1.428125,0.5064253811438232,0.329473419830796,1.2399999999999998,1.02375,1.063749611710938,0.6318562221511164,8.750133333333334,7.853187500000001,1.7792411946919648,0.8827373228167881,3.916400000000001,6.23143125,1.078719329923815,0.5186572303394792,3,0.625,0.21739130434782608,0.0
CaMg14C,3,1.4466666666666665,1.57125,0.5017524843541441,0.22535735510517513,1.2,1.3518750000000002,1.0332013025761428,0.40912843349940947,25.464666666666666,24.5224375,11.487609044337972,4.994831703480484,28.067000000000004,20.516187499999997,0.9936556345281569,0.4632845187243087,2.6666666666666665,2.125,0.9428090415820634,0.4841229182759271,2,1.625,1.0397207708399179,0.5783252866601272,1.62,1.368125,0.6696765388354788,0.31420969809189525,1.5499999999999998,1.08375,1.0170932495104554,0.5396778243938067,8.3399,7.776268750000001,2.1577881221287694,0.9727898582933715,5.147100000000001,6.30835,1.0659211272078637,0.4948684815091753,2,0,0.0,0
Mg14BiC,3,1.3066666666666666,1.5450000000000002,0.38002923864121596,0.20046820196729456,0.8300000000000001,1.3518750000000002,1.0523033677429392,0.37100220568633197,81.76533333333332,35.0788125,90.09426237866403,44.999164914777516,196.969,20.516187499999997,0.5132780509960678,0.7535226599283019,3.666666666666667,2.3125,1.247219128924647,0.8454843286542927,3,1.5,1.0361987848192837,0.7218883642237981,1.96,1.431875,0.5080026246651356,0.3357867394269761,1.2399999999999998,1.02,1.0638984985282307,0.6365973218442689,8.7307,7.8495437500000005,1.794745146253362,0.884949584700133,3.9747000000000012,6.235075,1.078278697383418,0.5175780936830452,4,0.625,0.16393442622950818,0.0
Mg14CdC,3,1.2866666666666666,1.54125,0.36808815369268394,0.2009003173218002,0.8300000000000001,1.3518750000000002,1.0540528422471642,0.36512203427961853,49.57566666666667,29.04325,44.7138676872797,21.729291093763276,100.4,20.516187499999997,0.7108292082962124,0.66599417893906,6.0,2.75,4.320493798938574,2.436698586202241,10,1.5,0.8486855577264172,0.8599672810355049,1.85,1.4112500000000001,0.5187163643713841,0.3080153202358609,1.2399999999999998,1.040625,1.0601826431576975,0.6092506348324177,9.3001,7.956306250000001,1.4912622103439759,0.9130679872473558,3.6141000000000005,6.1283125,1.085882210838037,0.5474656632489888,3,0.625,0.22727272727272727,0.0
Mg14NiC,3,1.2066666666666666,1.52625,0.3402286812653448,0.21277555663186504,0.8300000000000001,1.3518750000000002,1.0572794464033026,0.3403392398027249,31.669666666666668,25.685875,19.7565350763291,9.024854319288208,46.682,20.516187499999997,0.907754399011081,0.5375035208062846,5.333333333333333,2.625,3.39934634239519,1.964529205687714,8,1.5,0.9002560512685369,0.8359373644898985,1.9233333333333333,1.425,0.5063156678946006,0.3246151567625886,1.2399999999999998,1.026875,1.063462235118748,0.6278300807039245,8.848766666666666,7.87168125,1.7052135747628672,0.8749389644560572,3.6205000000000007,6.212937500000001,1.0807349203591805,0.5240662058604133,2,0.5,0.19047619047619047,0.25
YMg14C,3,1.3933333333333333,1.56125,0.449023632142254,0.21050163301029284,1.04,1.3518750000000002,1.0416326512346596,0.3951917496912076,41.74066666666667,27.5741875,33.72646943014081,16.111778002515546,76.89500000000001,20.516187499999997,0.7862340328876456,0.6212310767718566,3.0,2.1875,0.816496580927726,0.5266343608235224,2,1.5625,1.0608569471580214,0.6369840444782822,1.6933333333333334,1.381875,0.6068680984274002,0.30239086357725814,1.3299999999999998,1.07,1.0380333751135078,0.5640424220432662,8.374600000000001,7.782775,2.1222452214576903,0.9619326357001307,5.043000000000001,6.301843750000001,1.0673170788013764,0.49696704252540935,3,0.0625,0.02857142857142857,1.6875
RbMg14C,3,1.6166666666666665,1.6031250000000001,0.6982040453111746,0.3024011977076149,1.71,1.3518750000000002,1.0009918662590058,0.4494482172564874,40.59466666666667,27.3593125,32.124732344756154,15.294594239954318,73.45700000000001,20.516187499999997,0.7985986632846943,0.6134059993980021,2.333333333333333,2.0625,1.247219128924647,0.5555121510822243,3,1.6875,0.9556998911125343,0.5011468423941993,1.56,1.356875,0.7280567743429537,0.33001361240863986,1.73,1.095,0.9924340402970949,0.517804424803965,7.694533333333334,7.6552625,2.8919062505935806,1.252374234142395,7.083200000000001,6.4293562500000005,1.0255007320218752,0.45236544844850346,3,0,0.0,0
Mg14ZnC,3,1.2333333333333334,1.5312500000000002,0.34567164895155766,0.20708920179478216,0.8300000000000001,1.3518750000000002,1.0569698651689747,0.3488362766007406,33.898666666666664,26.1038125,22.819456177179642,10.56683029116791,53.369,20.516187499999997,0.8783864985160541,0.5593080236914676,6.0,2.75,4.320493798938574,2.436698586202241,10,1.5,0.8486855577264172,0.8599672810355049,1.8366666666666664,1.40875,0.5231528351150253,0.30589775661158414,1.2399999999999998,1.043125,1.059186612150473,0.6057118097397878,9.433566666666668,7.98133125,1.4757127099209464,0.9460515159854868,3.6141000000000005,6.1032875,1.0863268085101012,0.553994239055766,2,0.625,0.22727272727272727,0.0
BaMg14C,3,1.5133333333333332,1.58375,0.574823644452994,0.2511940236152126,1.4,1.3518750000000002,1.0213162428906308,0.4256409797986198,57.881,30.6005,56.40056616737105,27.716175101373565,125.316,20.516187499999997,0.6455592695462655,0.7004018107025085,2.6666666666666665,2.125,0.9428090415820634,0.4841229182759271,2,1.625,1.0397207708399179,0.5783252866601272,1.5833333333333335,1.36125,0.7047142841054252,0.32326218074497975,1.6599999999999997,1.090625,1.002974403485357,0.526541608273964,8.0394,7.719925,2.484933958881,1.0868976219612407,6.0486,6.364693750000001,1.050868553588475,0.47594813392386515,4,0,0.0,0
Mg14AlC,3,1.2666666666666666,1.5375,0.3579882058889029,0.20237650555338682,0.8300000000000001,1.3518750000000002,1.055467015753819,0.35912087117362307,21.099333333333334,23.7039375,6.518687717290617,3.0875591789622026,14.971,20.516187499999997,1.0463809639484343,0.3947075179142734,3.0,2.1875,0.816496580927726,0.5266343608235224,2,1.5625,1.0608569471580214,0.6369840444782822,1.8233333333333333,1.40625,0.528225541054408,0.30407390137925344,1.2399999999999998,1.045625,1.0580518076920944,0.6021204551792687,8.297433333333334,7.76830625,2.2019939756704354,0.9867905042793723,5.274500000000001,6.3163125,1.0641234898479754,0.4922769502701655,1,0,0.0,0
