formula,pressure,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill,Tc
Y1Ba2Cu2.85Zn0.15O6.95,0,5,1.45,1.126216216,0.512913248,0.571578766,1.51,0.338803089,1.542917573,1.388785957,74.2316,51.40279151,39.44600383,44.22940886,121.328,20.45150579,1.453745304,1.349359362,6.8,6.32046332,4.06939799,2.99703943,10,3.081081081,1.419642412,1.063796127,1.82,2.515096525,0.881430655,1.043273865,2.55,1.827065637,1.501163818,0.844229396,8.43354,10.4027695,2.952780037,3.556831417,8.4064,7.199742471,1.551138279,0.931735887,4,2.393822394,0.3787416,2.25,39.2
Y0.8Pr0.2Sr2Cu2.85Re0.15O7,0,6,1.516666667,1.122115385,0.482482009,0.566159588,1.49,0.339576923,1.735900008,1.452633233,97.19766667,45.81358077,54.34365377,36.01791226,170.208,11.78269615,1.619439688,1.577832643,5.666666667,6.292307692,2.924988129,2.904760427,9,3.153846154,1.659357682,1.070693829,1.756666667,2.529384615,0.837270698,1.028257491,2.49,1.834923077,1.689044529,0.869712371,7.760533333,10.46001577,2.77485121,3.474451352,8.1451,7.248623077,1.73495196,0.952413136,4,2.311538462,0.358164482,2.092105263,39.1
La1.8Gd0.2Ba2Ca0.4Cu4.4O10.344,0,6,1.601666667,1.100137902,0.500779947,0.53843781,1.51,0.33781028,1.735760438,1.518489704,92.18416667,53.13728876,54.45740101,48.15689583,141.251,13.76782282,1.591755397,1.52172011,5.666666667,6.407438362,3.681787006,2.932429425,9,3.200167154,1.578664015,1.060689667,1.588333333,2.525248642,0.889651929,1.038889495,2.55,1.846184705,1.657439868,0.847480041,7.3994,10.39484467,2.889687329,3.579200062,8.4064,7.293961889,1.725697676,0.937086112,4,2.402841621,0.375008152,2.8125,39
La2.4Ba3.6Cu6O14.01,0,4,1.46,1.110749712,0.558882814,0.553828046,1.51,0.195870819,1.307342321,1.349263446,88.94425,55.10077624,51.96885519,49.2325597,122.906,10.38951211,1.181793399,1.348825481,5.5,6.32295271,3.5,2.950880705,9,2.955017301,1.190608997,0.98337721,1.8325,2.515893887,1.001682959,1.04802455,2.55,1.751418685,1.245635769,0.80691627,8.033275,10.35350484,3.364502421,3.61900687,8.4064,6.820646713,1.305492133,0.881837227,4,2.399077278,0.379423568,2.571428571,39
Sr0.85Pr0.15Cu1O2,0,4,1.48,1.1755,0.566524492,0.594529015,1.49,0.38825,1.306479221,1.243974929,77.01825,47.7893,44.9976323,35.06670697,124.909,13.3352,1.194598136,1.276048535,6,6.3625,3.240370349,3.091293216,9,2.8125,1.2380168,1.00166528,1.855,2.43925,0.982204154,1.053102292,2.49,1.677625,1.254998257,0.841588605,8.1281,10.15605375,3.289053099,3.538396655,8.1451,6.6038125,1.311069113,0.916050861,4,2.5,0.392927308,0,39
La1.85Sr0.15Cu1O4.05,0,4,1.455,1.060425532,0.552562214,0.491787696,1.49,0.40822695,1.308422838,1.168695652,76.5175,56.51903546,44.28942966,52.45847087,122.906,34.58599291,1.197271367,0.983563322,5.5,5.836879433,3.5,2.494317267,9,3.404255319,1.190608997,0.969816637,1.8475,2.554539007,0.987810078,1.058835487,2.49,1.955957447,1.252406921,0.720531279,8.154075,10.50371702,3.268327086,3.678010475,8.0412,7.701995745,1.312543657,0.781344061,4,1.680851064,0.287970838,5.842105263,39
Y1Ba2Cu2.85Zn0.15O6.97,0,5,1.45,1.125497301,0.512913248,0.571430798,1.51,0.339298381,1.542917573,1.388575232,74.2316,51.34819815,39.44600383,44.21712199,121.328,20.41996916,1.453745304,1.349570267,6.8,6.31996916,4.06939799,2.99475419,10,3.085582113,1.419642412,1.06322502,1.82,2.516522745,0.881430655,1.043100701,2.55,1.829552814,1.501163818,0.843100795,8.43354,10.4077276,2.952780037,3.556326605,8.4064,7.209639707,1.551138279,0.930567379,4,2.390131072,0.378187142,2.25,39
Dy1Ba2Cu2.7Ga0.3O6.77,0,5,1.42,1.127658575,0.514237299,0.568791806,1.51,0.321237275,1.540921473,1.418093358,89.819,57.78843618,53.07174384,52.77895907,146.501,19.86978074,1.414829023,1.422890903,6.8,6.830070478,4.06939799,3.183272314,10,3.110415035,1.419642412,1.184171293,1.852,2.502881754,0.877573929,1.044030499,2.55,1.78119029,1.504068111,0.879017958,7.69888,10.27548215,3.072786647,3.635307205,8.4064,7.078680266,1.538700257,0.94047359,4,2.349256069,0.332520505,0,39
Ru1Sr1.6Ba0.4Gd1Cu2O8,0,6,1.565,1.091285714,0.535249163,0.559170103,1.51,0.315142857,1.727828625,1.629647485,93.802,50.60905714,46.51137428,45.54108925,141.251,7.308514286,1.645857532,1.748048429,6.5,6.571428571,3.547299442,2.638026473,9,3.371428571,1.623526344,1.293250169,1.763333333,2.614,0.890892187,1.009515301,2.55,1.940285714,1.671773311,0.907798918,7.62695,10.65033714,2.82022753,3.482164678,8.4064,7.632865714,1.73142065,0.974743015,4,2,0.304347826,3,39
La1.97Sr0.03Cu1O4.06,0,4,1.455,1.052719547,0.552562214,0.478666968,1.49,0.473597734,1.308422838,1.069459328,76.5175,57.33334136,44.28942966,53.37211194,122.906,38.38728754,1.197271367,0.881668883,5.5,5.854107649,3.5,2.469638035,9,3.441926346,1.190608997,0.951491892,1.8475,2.558342776,0.987810078,1.054912937,2.49,1.974206799,1.252406921,0.700318452,8.154075,10.50612266,3.268327086,3.679926502,8.0412,7.807172663,1.312543657,0.751475694,4,1.695467422,0.289620131,5.96969697,39
La1.25Ca0.1Ba1.65Cu3O7.06,0,5,1.562,1.105635528,0.539903695,0.548176793,1.51,0.341699847,1.542360818,1.40593868,79.171,54.19751455,50.42494611,48.68492094,122.906,17.04301302,1.389951806,1.38482135,4.8,6.325421133,3.42928564,2.939759658,9,3.228177642,1.378227563,0.992648908,1.666,2.521431853,0.955815882,1.045085569,2.55,1.85194487,1.463120317,0.817053773,7.64926,10.37555406,3.105764208,3.606635621,8.4064,7.314890199,1.536225918,0.897528842,4,2.39280245,0.378283501,2.647058824,38.8
Bi1.8Pb0.2Sr2Ca1Cu1.88Co0.12O8,0,7,1.515714286,1.14976,0.466471777,0.576551307,1.49,0.342,1.894240416,1.646362165,97.47942857,59.163496,72.83982283,64.14007561,192.981,24.606136,1.674965163,1.554843747,5.571428571,5.704,3.155817433,2.547754044,9,3.146666667,1.784910832,1.234258567,1.931428571,2.55464,0.781654446,1.007387547,2.49,1.819626667,1.864618547,1.010353412,7.962271429,10.43443813,2.430937737,3.453724282,7.9232,7.199938667,1.904683084,1.072934358,4,2.642666667,0.296795448,0.09,38.8
Eu0.7Pr0.3Ba2Cu3O6.95,0,5,1.596,1.138532819,0.558089599,0.588938062,1.51,0.311814672,1.540194741,1.422267575,101.9488,55.99476834,53.16596599,50.57867216,135.965,17.9445251,1.437775426,1.453737531,6.6,6.67953668,3.136877428,2.88278176,9,3.104247104,1.486328473,1.122624363,1.712,2.514826255,0.927133216,1.045248243,2.55,1.82,1.478558024,0.832673268,7.53992,10.33664672,3.167551691,3.624729445,8.4064,7.181767954,1.531302822,0.905825133,4,2.316602317,0.346820809,0,38.8
Yb0.5Pr0.5Ba2Cu3O6.67,0,5,1.576,1.141846882,0.543418807,0.580896538,1.51,0.275232833,1.542194459,1.431085341,106.1668,57.53641121,57.61696159,52.17988225,157.055,16.11681137,1.426909678,1.478610097,8,6.90765588,4.939635614,3.406919434,14,2.961325967,1.415821747,1.186845094,1.692,2.489329124,0.938965388,1.053981787,2.55,1.767545383,1.472373255,0.845533101,7.65668,10.28405107,3.106661391,3.607828444,8.4064,6.953135517,1.536197786,0.931366703,4,2.367797948,0.342778793,0,38.7
Y1Ba2Cu2.97Zn0.03O6.59,0,5,1.45,1.139070691,0.512913248,0.574015034,1.51,0.342295473,1.542917573,1.353122045,74.2316,52.39765131,39.44600383,44.43974077,121.328,21.65945989,1.453745304,1.303315667,6.8,6.320095314,4.06939799,3.022815228,10,3.111993646,1.419642412,1.011339585,1.82,2.491032566,0.881430655,1.044497917,2.55,1.796671962,1.501163818,0.842544098,8.43354,10.29493352,2.952780037,3.572691997,8.4064,7.105754805,1.551138279,0.922769645,4,2.462271644,0.389594068,2.25,38.7
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.01,0,5,1.514,1.098512764,0.508118097,0.535949174,1.49,0.269877913,1.546640329,1.530566997,102.654,57.25371698,65.58741794,56.30710775,191.201,10.72031077,1.388427476,1.559966695,5.2,5.966703663,3.18747549,2.646171005,9,3.158712542,1.436761404,1.095668804,1.944,2.589278579,0.904358336,1.009580649,2.49,1.82845727,1.502937689,0.904246342,8.0066,10.51862719,2.938122709,3.534434656,8.0412,7.160747059,1.548659055,0.953443203,4,2.352941176,0.322384428,3.375,38.7
La1.25Ca0.05Ba1.7Cu3O7.03,0,5,1.562,1.10742901,0.539903695,0.549735782,1.51,0.348526477,1.542360818,1.384301618,79.171,54.65863546,50.42494611,48.96794124,122.906,17.76300844,1.389951806,1.370496553,4.8,6.326170376,3.42928564,2.943100415,9,3.229470453,1.378227563,0.989564376,1.666,2.518894858,0.955815882,1.045992465,2.55,1.852125863,1.463120317,0.813699105,7.64926,10.36462916,3.105764208,3.611931747,8.4064,7.323835994,1.536225918,0.891877152,4,2.398311589,0.379109547,2.647058824,38.6
Sr0.8Y0.2Cu1O2,0,4,1.475,1.1705,0.563493567,0.587907093,1.49,0.3395,1.306915375,1.277296414,64.01775,45.8553,29.50641495,31.07194415,72.907,13.0787,1.253350319,1.265687216,5.5,6.3,3.5,3.132091953,9,2.85,1.190608997,0.979175811,1.8775,2.446,0.966239489,1.044654967,2.49,1.659,1.262119132,0.856416482,8.314175,10.190495,3.151768795,3.496221942,7.9232,6.498185,1.320401239,0.936032078,3,2.55,0.404761905,1.5,38.6
Sr0.95Y0.05Cu1O2,0,4,1.475,1.18325,0.563493567,0.605073911,1.49,0.488,1.306915375,1.148106977,64.01775,45.807075,29.50641495,31.0060182,72.907,19.698425,1.253350319,1.120679457,5.5,6.2625,3.5,3.177041666,9,2.9625,1.190608997,0.940207872,1.8775,2.435875,0.966239489,1.057715337,2.49,1.70475,1.262119132,0.816629693,8.314175,10.170905,3.151768795,3.519813588,7.9232,6.73133375,1.320401239,0.889663599,3,2.5125,0.401197605,0.428571429,38.6
Sr0.75Y0.25Cu1O2,0,4,1.475,1.16625,0.563493567,0.582010255,1.49,0.29,1.306915375,1.305561244,64.01775,45.871375,29.50641495,31.09387178,72.907,10.872125,1.253350319,1.295247877,5.5,6.3125,3.5,3.11686441,9,2.8125,1.190608997,0.987710754,1.8775,2.449375,0.966239489,1.040243173,2.49,1.64375,1.262119132,0.864956698,8.314175,10.197025,3.151768795,3.488298156,7.9232,6.42046875,1.320401239,0.945628056,3,2.5625,0.405940594,1.8,38.6
Tl0.7La1Sr1Cu1O5,0,5,1.504,1.109195402,0.503849184,0.562329348,1.49,0.242528736,1.547112065,1.535669275,102.0906,58.98093103,64.69294117,59.94763813,188.384,9.140471264,1.391061133,1.560066174,5,5.528735632,3.286335345,2.499834847,9,3.218390805,1.414660908,1.07384415,1.802,2.56137931,0.888198176,1.053172735,2.49,1.867816092,1.498314297,0.84436982,7.7449,10.50165977,3.035665706,3.669272936,8.0412,7.335029885,1.541404333,0.914982317,4,2.068965517,0.277349769,3.333333333,38.5
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.02,0,5,1.514,1.102682927,0.508118097,0.543097901,1.49,0.270310421,1.546640329,1.532444971,102.654,56.6394102,65.58741794,55.72068834,191.201,8.197062084,1.388427476,1.577087975,5.2,5.955654102,3.18747549,2.659173588,9,3.139689579,1.436761404,1.094656451,1.944,2.588558758,0.904358336,1.011991914,2.49,1.819711752,1.502937689,0.903894825,8.0066,10.52337162,2.938122709,3.532170951,8.0412,7.167905987,1.548659055,0.954452434,4,2.33924612,0.321059038,3.193548387,38.5
Sm1Ba2Cu3O6.75,0,4,1.4775,1.132156863,0.568083401,0.571932787,1.51,0.208235294,1.306101896,1.336015695,91.808,56.7564902,54.87727487,50.9486795,134.361,13.07143137,1.173511853,1.329467533,6.75,6.705882353,3.269174208,2.864893097,9,2.862745098,1.253272736,1.086315332,1.85,2.499607843,0.989267406,1.047776284,2.55,1.729411765,1.251544387,0.821001561,8.049975,10.28772353,3.352412607,3.626126536,8.4064,6.766939216,1.306406663,0.892044647,4,2.352941176,0.350877193,0,38.4
Y1Ba1.5La0.5Cu3O7.19,0,5,1.53,1.100485216,0.519114631,0.544396007,1.51,0.29419257,1.545153976,1.48020101,88.9366,50.79755951,46.48235968,44.19180302,122.906,10.35163002,1.445823056,1.525730198,5,6.341167551,3.286335345,2.900481595,9,3.156937074,1.414660908,1.019264323,1.71,2.54272934,0.928827218,1.027135684,2.55,1.833479909,1.477712757,0.842055434,7.67008,10.45615155,3.095729908,3.540810265,8.4064,7.211955193,1.537013823,0.924218239,4,2.388172858,0.37661406,3,38.3
La1.86Sr0.14Cu0.99Li0.01O4,0,5,1.468,1.063028571,0.494910093,0.491536337,1.49,0.457514286,1.547536893,1.174028122,62.6022,56.80086429,48.41265495,52.64499823,131.964,36.89912714,1.277108927,0.974682108,4.6,5.822857143,3.611094017,2.500295493,10,3.427142857,1.317688301,0.972973177,1.674,2.547114286,0.94922284,1.06101809,2.49,1.964314286,1.466845263,0.726333262,7.6016,10.47796757,3.125137446,3.685430494,8.2264,7.774069,1.534670351,0.787777591,4,1.68,0.288518155,5.873684211,38.25
La1.3Ba1.2Sr0.5Cu3O6.955,0,5,1.598,1.108321112,0.571013135,0.547538683,1.51,0.27134697,1.53790233,1.511360046,88.6794,53.34542223,46.48537523,46.96920966,122.906,11.33369355,1.44533064,1.516707868,4.8,6.331918178,3.42928564,2.946489867,9,3.143959861,1.378227563,1.012016084,1.656,2.516263991,0.962966251,1.042581674,2.55,1.810127364,1.45901909,0.842710179,7.5656,10.36237325,3.151314147,3.591074835,8.4064,7.09119533,1.532611042,0.931570969,4,2.416055577,0.381567719,2.720930233,38
Y1Ba2Cu2.961Zn0.039O6.7,0,5,1.45,1.134956693,0.512913248,0.573255689,1.51,0.344104724,1.542917573,1.355955488,74.2316,52.08368709,39.44600383,44.37559214,121.328,21.42552598,1.453745304,1.308646287,6.8,6.318031496,4.06939799,3.0110619,10,3.128503937,1.419642412,1.014607885,1.82,2.499074803,0.881430655,1.043798583,2.55,1.80973622,1.501163818,0.838429717,8.43354,10.32489876,2.952780037,3.56990563,8.4064,7.155503638,1.551138279,0.919239954,4,2.440944882,0.386345792,2.25,38
Sr2Ca3Cu4F2O8.6,0,5,1.356,1.145204082,0.616785214,0.57671701,1.49,0.228061224,1.502959444,1.52892429,45.2482,37.00231633,27.20844938,25.16583429,71.621,11.03,1.426002492,1.478437598,5.6,6.102040816,3.382306905,3.045538041,9,2.428571429,1.420727204,1.245418736,2.254,2.553265306,1.247711505,1.127557207,3.03,1.41244898,1.45334954,1.182312302,10.11508,10.84674796,4.624559387,3.988434059,11.7279,5.394176531,1.508756051,1.273389615,3,2.040816327,0.334448161,0,38
Y1Ba1.5La0.5Cu3O7.08,0,5,1.53,1.104189602,0.519114631,0.545173317,1.51,0.291116208,1.545153976,1.481995464,88.9366,51.09020795,46.48235968,44.26137897,122.906,10.43868502,1.445823056,1.525090948,5,6.344036697,3.286335345,2.912482821,9,3.133027523,1.414660908,1.022075648,1.71,2.535183486,0.928827218,1.02813058,2.55,1.819969419,1.477712757,0.84816611,7.67008,10.42956024,3.095729908,3.543724906,8.4064,7.158080887,1.537013823,0.930580772,4,2.408256881,0.379609544,3,38
Y0.6Pr0.4Ba2Cu3O6.65,0,5,1.55,1.137312253,0.528280229,0.574315101,1.51,0.289090909,1.544116267,1.422827735,89.3372,53.86499209,46.9178683,46.63819918,124.909,17.49489328,1.444535309,1.418153786,5.4,6.37944664,3.136877428,2.9619278,9,3.011857708,1.449291473,1.039305457,1.716,2.493280632,0.924956215,1.04723875,2.55,1.772648221,1.479674808,0.852536132,7.6493,10.28320514,3.11002628,3.602638463,8.4064,6.985862846,1.535929535,0.932329385,4,2.418972332,0.379182156,1.5,38
Tl2Ba2Cu1O5.957,0,4,1.4525,1.182040705,0.555399631,0.613329409,1.51,0.279273524,1.307779076,1.308097135,105.31375,76.8706802,71.69594476,75.27086064,188.384,31.50679931,1.125846429,1.157813019,5.5,5.178607283,3.5,2.483999459,9,2.896960847,1.190608997,1.033727344,1.9625,2.501786985,0.929310901,1.061947727,2.55,1.707774026,1.277410409,0.832455286,8.1661,10.17515941,3.27418203,3.80891011,8.4064,6.698605613,1.31212507,0.880195916,4,2.737975723,0.286418056,0,38
Sr0.9La0.1Cu0.97Zn0.03O2,0,5,1.43,1.177375,0.496749434,0.597538166,1.49,0.473775,1.545429196,1.235236347,74.29,47.08688,39.86339033,33.64306918,122.906,19.22415,1.451829661,1.271024438,6.8,6.2825,4.06939799,3.174538352,10,2.925,1.419642412,1.019189597,1.808,2.434375,0.88704904,1.058194032,2.49,1.707625,1.499011383,0.851576583,8.4021,10.1739335,2.965069165,3.525703887,8.0412,6.7385935,1.550484588,0.934524845,4,2.525,0.401910068,0.818181818,38
Nd1.4Ba1.6Cu3O7.09,0,4,1.4825,1.110725745,0.570980516,0.55457801,1.51,0.162826585,1.305693506,1.363699689,90.2785,55.44178075,53.286235,50.20595845,128.243,8.119961039,1.178057411,1.358937911,6.25,6.656990069,3.191786334,2.693254531,9,3.005347594,1.248305585,1.064625263,1.8425,2.529381207,0.994494218,1.036765847,2.55,1.754438503,1.249086449,0.809535983,8.0203,10.37473254,3.374036829,3.616474992,8.4064,6.785128266,1.30476475,0.878829143,4,2.291825821,0.344273583,0,38
Sm1.2Ba1.8Cu3O7.09,0,4,1.4775,1.114239878,0.568083401,0.560747461,1.51,0.192467532,1.306101896,1.351765657,91.808,55.89698319,54.87727487,51.04348259,134.361,10.21815814,1.173511853,1.351275852,6.75,6.779220779,3.269174208,2.772945086,9,2.974789916,1.253272736,1.090928694,1.85,2.528311688,0.989267406,1.038697092,2.55,1.755966387,1.251544387,0.808522282,8.049975,10.38082727,3.352412607,3.608674269,8.4064,6.858662261,1.306406663,0.878498336,4,2.291825821,0.338066261,0,38
Sr1.5Ba0.5Y1Cu2.8Ga0.2O7,0,6,1.548333333,1.120615385,0.545570547,0.566607657,1.51,0.336615385,1.724614101,1.564066397,77.18683333,45.60506923,36.16803739,34.95330331,121.328,12.61416923,1.666158175,1.632395969,4.5,6.184615385,3.201562119,2.939870786,9,3.184615385,1.573923263,1.043298321,1.701666667,2.527076923,0.868781075,1.030947619,2.55,1.824461538,1.673649693,0.888851174,7.411283333,10.42507538,2.881761711,3.51408344,8.4064,7.240526154,1.726285494,0.973823389,4,2.384615385,0.376213592,2.25,38
Ga1Sr2Y0.6Ca0.4Cu2O7,0,6,1.515,1.121076923,0.511623234,0.57102101,1.49,0.294769231,1.729755515,1.588712536,60.97866667,42.57098462,25.925404,30.26689077,72.907,12.24683077,1.685109663,1.614376199,4.5,5.661538462,3.201562119,2.791618902,9,3.169230769,1.573923263,1.109710604,1.72,2.517076923,0.852467008,1.040175611,2.49,1.821538462,1.681241197,0.939938239,7.561533333,10.33417385,2.785040589,3.597251717,7.9232,7.144724615,1.733155609,1.01267589,3,2.353846154,0.366028708,1.5,38
Tl1Sr2Ca0.2Pr0.8Cu2O7,0,6,1.598333333,1.156769231,0.498043394,0.589706857,1.49,0.325076923,1.736092224,1.590616384,92.089,56.88076923,63.66938593,56.25472268,188.384,15.10518462,1.549964241,1.620948971,4.833333333,5.8,3.131382371,2.695865781,9,3.2,1.600295141,1.152983225,1.673333333,2.500307692,0.860923277,1.053788724,2.49,1.836923077,1.675058,0.919567638,7.455633333,10.29834923,2.84891882,3.642127369,8.1451,7.238773846,1.728669552,0.996286256,4,2.307692308,0.301810865,0,38
Nd1Ba2Cu2.9Ga0.1O6.61,0,5,1.43,1.13850912,0.521382777,0.57468372,1.51,0.33628866,1.539786603,1.375690217,86.1674,56.7728065,48.36468593,50.19215603,128.243,21.22773196,1.430105098,1.367272864,5.6,6.491673275,3.136877428,2.848982813,9,3.121332276,1.455058337,1.077938856,1.836,2.486074544,0.889597662,1.052302362,2.55,1.788850119,1.499257819,0.851666882,7.6161,10.22763925,3.124229534,3.653818347,8.4064,7.090857335,1.534781099,0.918303107,4,2.379064235,0.362056481,0,38
Ca0.4La1.25Ba1.35Cu3O6.99,0,5,1.562,1.103418014,0.539903695,0.540493619,1.51,0.294488068,1.542360818,1.487074109,79.171,52.15742186,50.42494611,47.07416796,122.906,13.44163202,1.389951806,1.446273361,4.8,6.32717475,3.42928564,2.947572523,9,3.167051578,1.378227563,1.007859464,1.666,2.519022325,0.955815882,1.041886376,2.55,1.820292533,1.463120317,0.839185564,7.64926,10.37890062,3.105764208,3.581200218,8.4064,7.139741263,1.536225918,0.928455019,4,2.40569669,0.380216571,2.647058824,38
La2Cu1O4.066,0,3,1.223333333,1.050602887,0.438659574,0.475278462,1.07,0.308519672,1.030439416,1.026714034,72.81666667,57.51598273,50.60257012,53.59045558,122.906,30.32323804,0.8385426,0.84345379,6.666666667,5.858477215,3.299831646,2.462813648,8,2.603453156,0.974570189,0.943725971,2.146666667,2.559728276,0.971093313,1.053850774,2.34,1.710591565,0.996940738,0.691751923,8.9738,10.50826417,3.399238094,3.680143862,8.0412,6.742824031,1.029121031,0.739018339,4,1.698273422,0.28988308,6,38
Ca0.1La1.25Ba1.65Cu3O7.06,0,5,1.562,1.105635528,0.539903695,0.548176793,1.51,0.341699847,1.542360818,1.40593868,79.171,54.19751455,50.42494611,48.68492094,122.906,17.04301302,1.389951806,1.38482135,4.8,6.325421133,3.42928564,2.939759658,9,3.228177642,1.378227563,0.992648908,1.666,2.521431853,0.955815882,1.045085569,2.55,1.85194487,1.463120317,0.817053773,7.64926,10.37555406,3.105764208,3.606635621,8.4064,7.314890199,1.536225918,0.897528842,4,2.39280245,0.378283501,2.647058824,38
Ru0.98Ir0.02Sr2Gd1Cu2O8,0,6,1.43,1.090757143,0.462889476,0.558096124,1.49,0.3752,1.736499211,1.496813623,102.9503333,49.31906714,58.12168586,43.8362437,176.218,12.24254714,1.613373292,1.616364602,7.666666667,6.572857143,2.98142397,2.63907026,9,3.415714286,1.699291317,1.281108535,1.981666667,2.615714286,0.806647727,1.006633103,2.49,1.962571429,1.709607394,0.890145643,8.252833333,10.66643786,2.624691146,3.459812214,7.9232,7.768961429,1.74547595,0.94687379,4,2,0.303358613,3,38
Y1Ba1.78La0.22Cu4O8,0,5,1.53,1.09688,0.519114631,0.535885186,1.51,0.326626667,1.545153976,1.398164941,88.9366,49.73887733,46.48235968,42.27557616,122.906,14.90832667,1.445823056,1.419229857,5,6.614666667,3.286335345,2.986556248,9,3.156,1.414660908,0.970410191,1.71,2.544413333,0.928827218,1.005410359,2.55,1.818533333,1.477712757,0.831389261,7.67008,10.43809627,3.095729908,3.482792519,8.4064,7.181192133,1.537013823,0.906177187,4,2.748,0.415440435,2.103448276,37.9
Fe0.5Ba1Sr1Dy1Cu2.5O7.447,0,6,1.545,1.102477876,0.540640053,0.560781456,1.51,0.319403584,1.725593905,1.644755229,87.1395,51.56384718,49.65747797,47.8197895,146.501,10.00799435,1.61545058,1.691722146,6.833333333,6.85520934,3.933474574,3.020284077,10,3.174090875,1.60736705,1.27964802,1.705,2.553928757,0.869228585,1.031175787,2.55,1.838899383,1.673751092,0.901316734,7.682066667,10.52477807,2.839518058,3.522602787,8.4064,7.247920778,1.730809211,0.994464231,4,2.082248829,0.303746935,0.666666667,37.9
Y0.4Pr0.6Ba2Cu4O8,0,5,1.55,1.104133333,0.528280229,0.547072435,1.51,0.303733333,1.544116267,1.395042219,89.3372,51.79581333,46.9178683,45.2770623,124.909,15.93944,1.444535309,1.412755035,5.4,6.68,3.136877428,2.935574901,9,3.12,1.449291473,1.000563472,1.716,2.537733333,0.924956215,1.014992379,2.55,1.802133333,1.479674808,0.827018713,7.6493,10.402968,3.11002628,3.529323443,8.4064,7.097192,1.535929535,0.899523996,4,2.693333333,0.403193613,0.818181818,37.875
